tipo_cultivo,ubicacion_geografica,tamano_finca,rendimiento_cultivo,uso_fertilizantes,precio_venta (€/kg)
Tomates,"Pasaje Beatriz Perea 78
Jaén, 21516",77,409,Sí,6
Tomates,"Via Plácido Alcaraz 87
Ciudad, 16562",88,697,Sí,1
Tomates,"Glorieta Luis Miguel Martinez 44 Piso 6 
Salamanca, 12433",5,856,No,7
Tomates,"Pasadizo de Ramón Pombo 4
Málaga, 39603",99,418,No,3
Tomates,"Vial Evita Tomas 10 Apt. 48 
Badajoz, 28903",43,796,No,4
Tomates,"Camino Tere Español 226 Puerta 8 
Badajoz, 45406",53,851,No,8
Tomates,"Ronda de Danilo Benavente 549 Piso 4 
Sevilla, 51828",24,188,Sí,3
Tomates,"Plaza de Jordán Clemente 5
Cantabria, 30244",19,207,No,7
Tomates,"Acceso Timoteo Ballester 466
Barcelona, 08946",21,153,Sí,6
Tomates,"Cuesta José Olmo 55 Piso 0 
Córdoba, 37457",82,455,Sí,4
Tomates,"Ronda de Pascual Carreras 14 Piso 5 
Pontevedra, 03165",74,302,Sí,5
Tomates,"Paseo de Amalia Ballesteros 9 Piso 8 
Valladolid, 27644",96,952,Sí,3
Tomates,"Calle de Carla Mariscal 86 Apt. 07 
Melilla, 30058",97,989,No,7
Tomates,"Paseo de Ámbar Mayol 98
Santa Cruz de Tenerife, 32212",56,321,No,5
Tomates,"Glorieta Ximena Martinez 13
Ávila, 46426",71,555,No,3
Tomates,"Calle de Adoración Pozuelo 178
Cáceres, 47463",4,865,No,2
Tomates,"Pasadizo de Emma Bernad 452
Córdoba, 03422",53,261,No,3
Tomates,"Cañada de Maxi Mendizábal 30 Puerta 1 
Pontevedra, 02952",4,556,No,7
Tomates,"Rambla Luis Ángel Cantero 83 Apt. 93 
Salamanca, 39647",41,761,No,8
Tomates,"Glorieta de Toño Quevedo 653 Puerta 2 
Teruel, 28116",66,200,No,4
Tomates,"Calle Javi Herranz 62 Piso 2 
Sevilla, 45615",57,729,No,6
Tomates,"Cañada Natalia Comas 42
Castellón, 40210",18,715,Sí,1
Tomates,"Urbanización de Marita Lucas 61
Barcelona, 41934",95,166,No,5
Tomates,"Vial Julián Cervera 1 Puerta 7 
Castellón, 09182",59,877,Sí,2
Tomates,"Urbanización de Clímaco Quesada 732 Puerta 7 
Cuenca, 51348",99,763,Sí,2
Tomates,"Callejón Adolfo Viña 4
Ourense, 22594",75,591,Sí,1
Tomates,"Vial Paula Benavides 6 Apt. 19 
Teruel, 47856",95,914,Sí,7
Tomates,"Avenida Sebastián Escobar 97
Las Palmas, 04593",93,394,Sí,4
Tomates,"Via Dulce Diéguez 90
Tarragona, 17333",56,390,Sí,3
Tomates,"Urbanización de Nuria Alberto 760
Ourense, 02836",25,717,Sí,2
Tomates,"Urbanización Berto Martorell 9 Apt. 45 
Córdoba, 09205",57,638,No,2
Tomates,"Glorieta de Jenny Gimenez 57 Puerta 1 
Cuenca, 04366",96,598,Sí,2
Tomates,"Pasadizo Loida Mancebo 762
Ourense, 16275",21,612,No,4
Tomates,"Plaza de Diana Galán 854
Granada, 48129",61,309,No,4
Tomates,"Plaza Olimpia Ferreras 885 Puerta 4 
Ceuta, 22457",100,871,No,4
Tomates,"Pasaje Victor Mesa 93
Salamanca, 07090",86,388,No,3
Tomates,"Avenida de Diana Riera 928 Piso 0 
Vizcaya, 29062",81,688,No,6
Tomates,"Rambla de Priscila Tena 462
Valladolid, 27965",43,432,Sí,6
Tomates,"Pasaje de Jovita Figuerola 29
Guadalajara, 50807",86,826,Sí,4
Tomates,"Paseo de Ascensión Zabala 45
Ceuta, 35452",63,333,No,3
Tomates,"Via Encarnación Ricart 67 Apt. 72 
Ávila, 18462",21,677,No,5
Tomates,"Acceso de Carmelo Jara 45 Apt. 99 
Zaragoza, 50225",90,886,No,4
Tomates,"Avenida Carlota Cuesta 2 Apt. 50 
Málaga, 28819",92,187,No,7
Tomates,"Pasadizo de Anselmo Marin 40 Puerta 8 
Pontevedra, 43764",84,236,No,3
Tomates,"Avenida Carlos Tejero 72 Piso 0 
Cantabria, 14716",9,918,No,1
Tomates,"Urbanización Amancio Hierro 785
Valladolid, 50433",87,528,Sí,7
Tomates,"C. Ámbar Vera 54 Piso 9 
Cádiz, 01047",46,408,No,6
Tomates,"Glorieta de Tristán Machado 5 Puerta 3 
Cáceres, 02217",17,571,Sí,7
Tomates,"Rambla de Silvia Santiago 164 Apt. 69 
Córdoba, 05524",44,439,Sí,8
Tomates,"Ronda Carmela Cantón 24
Las Palmas, 13435",47,157,Sí,5
Tomates,"Camino de Yaiza Yuste 198 Apt. 17 
Huelva, 28436",39,410,Sí,8
Tomates,"Acceso de Roberta Roura 789
Almería, 14561",84,726,Sí,3
Tomates,"Callejón Jose Carlos Conesa 25
Alicante, 22177",64,604,Sí,8
Tomates,"Urbanización Paulina Piñol 983 Apt. 41 
Asturias, 16741",70,826,No,3
Tomates,"Cuesta Luisina Segura 83
Girona, 33862",21,405,No,1
Tomates,"Cuesta Bernabé Alsina 827
Lugo, 30464",61,749,Sí,2
Tomates,"Glorieta Rómulo Manjón 526
Alicante, 39891",40,118,Sí,5
Tomates,"Avenida de Baudelio Castilla 65
Albacete, 50551",87,647,Sí,3
Tomates,"C. Agustín Reguera 783 Puerta 2 
Toledo, 09788",27,247,Sí,5
Tomates,"Pasaje Modesta Pla 42
Toledo, 48339",19,563,No,8
Tomates,"Vial de Amarilis Palacio 51
Soria, 23776",27,975,Sí,1
Tomates,"Callejón Maricela Abella 374 Piso 4 
Castellón, 37263",66,856,Sí,3
Tomates,"Cuesta de Carlito Heredia 8
Murcia, 34021",32,491,No,6
Tomates,"C. Glauco Borrego 21
Teruel, 39811",61,755,Sí,8
Tomates,"Glorieta de Jacinta Téllez 88 Piso 9 
Valencia, 47836",10,179,Sí,4
Tomates,"Ronda Bautista Alcaraz 9 Apt. 24 
Málaga, 03320",18,886,No,7
Tomates,"Pasadizo Eusebia Ríos 995 Piso 4 
Sevilla, 26917",81,951,No,7
Tomates,"Rambla Mercedes Catalá 7 Puerta 7 
Lugo, 27429",83,492,Sí,6
Tomates,"Cañada Nayara Zaragoza 47 Piso 8 
Ávila, 31432",16,660,Sí,4
Tomates,"Avenida Juan Bautista Tena 42
Granada, 09569",38,863,No,5
Tomates,"Pasadizo Pía Vilar 72
Albacete, 23811",42,364,No,4
Tomates,"Camino de Pelayo Ureña 95 Piso 6 
Guadalajara, 05824",8,582,Sí,8
Tomates,"Urbanización de Heriberto Marcos 34 Piso 9 
Tarragona, 26030",49,864,No,5
Tomates,"Acceso Toribio Cerdán 71 Apt. 59 
Huelva, 13840",48,580,Sí,1
Tomates,"Acceso Teobaldo Espada 1
Zaragoza, 51870",51,857,Sí,5
Tomates,"Rambla Evaristo Heredia 64 Puerta 3 
Cuenca, 05415",44,226,No,1
Tomates,"Alameda de César Echeverría 3
Soria, 22986",24,288,No,4
Tomates,"Calle Natalio Crespi 289
Madrid, 49903",54,436,No,2
Tomates,"Calle Bienvenida Andreu 32
Melilla, 38744",97,130,Sí,8
Tomates,"Camino de Fabián Puerta 624 Apt. 20 
Girona, 14231",16,480,Sí,1
Tomates,"C. Edmundo Arteaga 85
Albacete, 12518",35,887,No,1
Tomates,"Via de Zaida Luz 72 Apt. 78 
Cuenca, 17156",15,298,No,3
Tomates,"Acceso Lisandro Bueno 51 Piso 7 
Huelva, 17505",32,127,Sí,1
Tomates,"Cañada Heraclio Tenorio 646 Apt. 77 
Vizcaya, 18614",79,786,Sí,5
Tomates,"Pasadizo de Amarilis Matas 7
Almería, 32354",71,296,No,3
Tomates,"Rambla de Nacio Peña 639 Puerta 3 
Albacete, 34306",75,796,No,3
Tomates,"Pasaje Yaiza Quintanilla 49 Puerta 1 
Madrid, 41502",69,123,No,7
Tomates,"Avenida Apolonia Diéguez 54
Teruel, 34043",9,789,No,6
Tomates,"Pasaje de Erasmo Font 11 Apt. 07 
Albacete, 33180",8,228,No,3
Tomates,"Urbanización Graciano Clavero 71 Piso 4 
Vizcaya, 11152",68,304,No,4
Tomates,"Paseo de Fernanda Bilbao 42
La Rioja, 19758",74,948,No,5
Tomates,"Pasaje Juana Collado 85
Teruel, 01792",83,997,Sí,4
Tomates,"Callejón de Ibán Moll 73 Puerta 7 
Ciudad, 39040",34,116,No,3
Tomates,"C. Norberto Villanueva 63
Jaén, 34381",26,565,No,4
Tomates,"Rambla de Adora Alfonso 7
Murcia, 04387",60,513,No,1
Tomates,"Plaza María Belén Ferrera 90 Apt. 46 
Asturias, 08997",18,928,Sí,3
Tomates,"Plaza de Conrado Domingo 2 Puerta 2 
Barcelona, 42407",93,872,No,4
Tomates,"Alameda Eusebia Escrivá 2
Cantabria, 46849",28,246,No,8
Tomates,"Cuesta Alejandro Campos 25
Soria, 24199",89,244,No,1
Tomates,"Urbanización Sebastian Vila 9 Puerta 8 
Cáceres, 23038",2,787,Sí,1
Tomates,"Glorieta de Tecla Calvet 36
Castellón, 02301",3,913,No,3
Tomates,"Glorieta de Jose Carlos Zamora 81 Piso 6 
Málaga, 13943",70,813,Sí,7
Tomates,"Avenida de Cristina Andrés 74 Puerta 8 
Jaén, 27511",100,143,No,4
Tomates,"Vial Gracia Piñeiro 22 Piso 6 
Santa Cruz de Tenerife, 07080",53,840,No,2
Tomates,"Pasaje Mariano Tapia 876
Huelva, 39839",35,993,Sí,6
Tomates,"Acceso de Nerea Teruel 543
La Coruña, 31926",44,533,Sí,8
Tomates,"Paseo Nazaret Angulo 89 Puerta 0 
Salamanca, 50966",17,962,No,7
Tomates,"Via de Josep Torrijos 52 Piso 8 
Girona, 37325",60,712,Sí,4
Tomates,"Via Reyna Montes 62
Castellón, 31113",83,356,No,8
Tomates,"Calle Armida Maldonado 469 Piso 7 
Melilla, 24017",70,399,Sí,2
Tomates,"Cañada Humberto Canals 7
Pontevedra, 42675",25,787,No,2
Tomates,"Avenida de Felicia Alberdi 525
Granada, 48275",87,168,No,5
Tomates,"Rambla Alma Llamas 418
Ourense, 40811",34,370,No,6
Tomates,"C. Pedro Escobar 24
Cantabria, 23914",36,409,Sí,6
Tomates,"Vial Desiderio Enríquez 868 Puerta 4 
La Rioja, 25168",23,533,Sí,4
Tomates,"C. Eufemia Ortega 2
Castellón, 43729",15,509,Sí,1
Tomates,"Vial de Nazario Barral 34 Puerta 3 
Segovia, 05813",2,925,Sí,8
Tomates,"Callejón Maricruz Álamo 88 Piso 3 
Ávila, 14293",52,435,Sí,1
Tomates,"Paseo Noé Barrena 886
Cádiz, 46603",33,981,No,8
Tomates,"Camino Wálter Narváez 96
Soria, 18829",51,718,No,3
Tomates,"Rambla Jose Manuel Morales 24
Segovia, 10089",85,545,No,5
Tomates,"Rambla de Violeta Checa 37 Apt. 74 
Tarragona, 24786",59,893,Sí,6
Tomates,"Rambla Lalo Vidal 11
Murcia, 47666",72,236,Sí,8
Tomates,"Camino Nazario Comas 6 Apt. 75 
Barcelona, 01082",34,625,No,2
Tomates,"Acceso Eutimio Benet 90
Navarra, 49043",41,172,No,5
Tomates,"Cañada Mercedes Valentín 69 Apt. 68 
Castellón, 02709",35,165,No,2
Tomates,"Vial Nazaret Zabala 13 Piso 6 
Lleida, 05742",20,479,No,4
Tomates,"Callejón de Virgilio Daza 90 Piso 0 
Alicante, 06819",16,825,Sí,8
Tomates,"Pasaje de María Ángeles Alemán 68
Alicante, 32993",73,720,No,4
Tomates,"Pasadizo de Jennifer Roura 17
Pontevedra, 16824",10,668,Sí,7
Tomates,"Urbanización Benigna Coca 22
Albacete, 14617",14,325,No,3
Tomates,"Plaza de Nuria Palomares 75
Murcia, 31675",85,966,Sí,7
Tomates,"Via de Albert Jordá 2 Piso 0 
Castellón, 12849",61,391,No,5
Tomates,"C. de Luna Roura 133
Ourense, 27813",15,825,No,7
Tomates,"Via de Adán Ortiz 67 Piso 3 
Salamanca, 35287",42,509,No,6
Tomates,"Pasaje de Perlita Bravo 25
Melilla, 33048",10,772,No,6
Tomates,"Pasadizo Loreto Arenas 69 Puerta 5 
Badajoz, 01931",46,745,Sí,8
Tomates,"Cuesta Ovidio Tomé 88
Tarragona, 06241",29,384,Sí,6
Tomates,"Vial de Teófilo Bas 8
Baleares, 49019",8,222,No,6
Tomates,"Calle Joaquina Calvet 9 Piso 2 
Guipúzcoa, 36206",56,737,Sí,5
Tomates,"Urbanización de Nayara Calderon 12
Huelva, 43408",5,562,Sí,6
Tomates,"Camino de Omar Martín 61
Huesca, 05538",18,441,Sí,3
Tomates,"Plaza Susanita Zamorano 914 Puerta 0 
Cáceres, 36795",100,541,No,8
Tomates,"Pasaje Inocencio Céspedes 71 Puerta 4 
Zamora, 20671",91,573,No,8
Tomates,"Urbanización Galo Expósito 79 Piso 6 
Jaén, 28771",3,220,Sí,3
Tomates,"Urbanización de Xavier Higueras 49
Asturias, 30227",52,154,No,2
Tomates,"C. Amancio Belmonte 55 Piso 3 
Santa Cruz de Tenerife, 51012",97,131,Sí,6
Tomates,"Cuesta de Hector Cañete 897
Santa Cruz de Tenerife, 07853",88,104,Sí,2
Tomates,"Ronda Selena Blanca 743 Piso 8 
Madrid, 18193",96,317,Sí,7
Tomates,"Alameda Ana Abella 40
Ceuta, 26386",64,162,Sí,8
Tomates,"Pasadizo de Gema Garriga 955
Córdoba, 51796",86,880,Sí,6
Tomates,"Cañada Cruz Salcedo 17
Málaga, 43632",11,936,Sí,1
Tomates,"Pasadizo de Jenny Acero 15 Apt. 64 
Jaén, 25578",6,215,No,6
Tomates,"Ronda Francisco Javier Ros 93 Apt. 93 
Las Palmas, 51128",14,865,Sí,6
Tomates,"Paseo de Alba Mayol 20
Teruel, 12397",79,589,No,8
Tomates,"Plaza Flor Arnal 55 Puerta 9 
La Rioja, 47481",43,262,Sí,7
Tomates,"Acceso Galo Lucas 1 Puerta 6 
Ávila, 41728",92,197,No,3
Tomates,"Ronda de Maite Rius 94 Apt. 98 
Cantabria, 46963",57,529,No,7
Tomates,"Alameda Lupita Duarte 93
Huesca, 43181",82,748,Sí,6
Tomates,"Ronda de Pastora Bosch 46
Ceuta, 37667",55,763,No,3
Tomates,"Plaza Ildefonso Garriga 73 Puerta 8 
Las Palmas, 13801",51,333,Sí,7
Tomates,"Callejón de Eligia Gonzalo 773 Piso 3 
Alicante, 40189",26,330,No,2
Tomates,"Calle de Sandalio Olmo 60 Piso 0 
Guadalajara, 37028",36,707,No,4
Tomates,"Camino Florina Rey 6 Apt. 55 
Castellón, 04004",47,403,Sí,7
Tomates,"Paseo Marita Torrent 4
León, 43415",4,931,Sí,2
Tomates,"Pasadizo Albert Arévalo 72 Apt. 38 
Madrid, 18444",92,797,No,4
Tomates,"Acceso Ernesto Castell 21
Huesca, 48257",31,264,Sí,2
Tomates,"Alameda Leonardo Alvarado 151
Santa Cruz de Tenerife, 21200",3,931,Sí,7
Tomates,"Vial Esteban Diéguez 130 Apt. 77 
Córdoba, 44497",42,272,Sí,7
Tomates,"Acceso de Marcela Valbuena 72
Huesca, 36009",28,561,No,4
Tomates,"Calle de Rafaela Lillo 802 Puerta 3 
Salamanca, 10385",32,798,Sí,7
Tomates,"C. de Martín Fuentes 5 Piso 9 
Palencia, 31841",80,355,Sí,3
Tomates,"Urbanización de Graciana Antón 92
Girona, 45067",11,645,Sí,2
Tomates,"Pasadizo de Telmo Prats 540 Puerta 1 
Salamanca, 49552",41,792,Sí,1
Tomates,"Rambla de Gisela Calderon 98
Valladolid, 20625",4,993,No,7
Tomates,"Pasadizo Rubén Tovar 6
Ourense, 44896",41,676,Sí,3
Tomates,"Pasaje de Epifanio Lumbreras 35 Piso 4 
Cádiz, 04092",18,600,Sí,2
Tomates,"Calle Delia Donoso 69
Lleida, 29360",91,387,No,6
Tomates,"Calle de Loreto Santos 421
Ourense, 23247",20,807,Sí,6
Tomates,"Via de Teresa Coca 9 Puerta 1 
Soria, 42087",78,512,Sí,3
Tomates,"Calle de Jesús Casares 8
Córdoba, 29727",82,273,Sí,1
Tomates,"Cañada de Hernando Rico 88
Huesca, 20079",31,341,Sí,1
Tomates,"Alameda de Ramona Narváez 28 Apt. 62 
Sevilla, 32346",48,201,No,1
Tomates,"Avenida Maribel Montenegro 27 Apt. 27 
Cantabria, 05569",82,151,No,3
Tomates,"Via Antonia Exposito 6
Alicante, 40816",85,459,No,4
Tomates,"Pasadizo de Abilio Lluch 5 Puerta 2 
Valladolid, 24560",65,921,No,5
Tomates,"Camino Lupita Yuste 71
Cádiz, 48774",78,167,Sí,4
Tomates,"Callejón María José Arana 91
Pontevedra, 45411",47,541,No,5
Tomates,"Urbanización de Teresita Arnal 82
Guipúzcoa, 05901",39,220,Sí,4
Tomates,"Acceso Selena Cuéllar 578
Melilla, 35738",79,296,No,2
Tomates,"Camino de Cándido Anaya 27
Valladolid, 21241",75,647,No,4
Tomates,"Calle de Efraín Puga 617
Ceuta, 30572",86,778,No,5
Tomates,"Avenida de Macarena Santamaría 7
Segovia, 09242",1,650,No,2
Tomates,"Plaza Florentino Ledesma 66
Castellón, 12073",90,890,No,8
Tomates,"Glorieta Raúl Mármol 65
Zaragoza, 44446",42,660,No,1
Tomates,"Glorieta de Rosalinda Mascaró 962 Puerta 5 
Cádiz, 49362",7,605,Sí,3
Tomates,"Paseo de Eufemia Prat 623
Córdoba, 15655",16,790,No,4
Tomates,"Cañada de Jonatan Trillo 21
Asturias, 02621",69,971,Sí,7
Tomates,"Callejón de Custodio Escolano 929
Santa Cruz de Tenerife, 31070",72,976,No,5
Tomates,"Alameda Delia Alvarez 65 Piso 6 
Jaén, 06144",51,413,Sí,2
Tomates,"Ronda Bruno Fuentes 23
Cantabria, 48414",14,320,Sí,2
Tomates,"Plaza de Cristóbal Otero 7 Puerta 8 
Cantabria, 03182",84,816,No,8
Tomates,"Urbanización de René Cantero 23 Apt. 02 
Huesca, 11651",8,230,No,4
Tomates,"Avenida de Gabriel Uriarte 64 Apt. 51 
Baleares, 36709",82,868,No,5
Tomates,"Acceso Olegario Valencia 109 Puerta 1 
Ourense, 09656",79,119,No,2
Tomates,"Via de Toni Marti 85 Piso 6 
Huesca, 50709",84,634,Sí,7
Tomates,"Glorieta Leandro Manzano 43 Puerta 3 
Guadalajara, 31741",41,384,Sí,6
Tomates,"Callejón Venceslás Nogueira 40 Piso 1 
Huelva, 40180",77,332,Sí,7
Tomates,"Pasadizo de Matilde Guijarro 498 Piso 8 
Murcia, 04404",99,519,Sí,2
Tomates,"Alameda de Anita Patiño 33
Álava, 25009",96,642,No,1
Tomates,"Rambla de Aurora Cases 18
Zaragoza, 28002",63,943,No,3
Tomates,"Urbanización Gloria Llorens 9
Barcelona, 11587",56,833,Sí,2
Tomates,"Rambla Teresita Marqués 56 Apt. 92 
Cáceres, 02767",53,657,Sí,3
Tomates,"Calle Silvio Castillo 39 Apt. 35 
Lugo, 30613",40,722,Sí,2
Tomates,"Avenida de Tania Pomares 43 Apt. 99 
La Rioja, 18597",89,665,No,6
Tomates,"Pasaje Primitivo Vega 93 Piso 4 
Zaragoza, 48842",61,578,No,7
Tomates,"Cañada de Albina Garzón 954
Guadalajara, 18912",55,141,Sí,3
Tomates,"Pasaje de Marcelino Badía 311
Madrid, 32352",71,890,No,2
Tomates,"Glorieta de Anselma Romero 23 Apt. 11 
Vizcaya, 13586",12,400,Sí,1
Tomates,"Vial de Emiliana Perales 5
Ávila, 01618",75,151,No,2
Tomates,"C. de Teresa Ferrera 9
Baleares, 18706",37,949,No,8
Tomates,"Urbanización David Almazán 98
Zamora, 50884",63,969,No,7
Tomates,"Urbanización Calixta Izaguirre 44
Santa Cruz de Tenerife, 48437",80,670,Sí,8
Tomates,"Glorieta Anunciación Escobar 785 Apt. 12 
La Rioja, 21295",77,852,No,1
Tomates,"Glorieta de Ana Villaverde 173
Lugo, 11472",8,497,Sí,7
Tomates,"Plaza Luisina Mariscal 9
Guadalajara, 39685",9,184,No,8
Tomates,"Avenida Nacio Morata 98
Huelva, 35110",50,205,No,3
Tomates,"Via de Loida Barrena 53 Piso 6 
Almería, 41700",59,434,Sí,6
Tomates,"Camino Nicanor Moreno 81 Apt. 03 
León, 45201",33,945,No,1
Tomates,"Avenida Rosa María Aller 19
La Rioja, 24726",33,258,Sí,7
Tomates,"Cañada de Estrella Benítez 9
Melilla, 30262",9,170,No,2
Tomates,"Cañada Hilda Llabrés 3 Piso 3 
Barcelona, 34323",13,485,Sí,5
Tomates,"Camino Aurora Aliaga 9
Albacete, 08225",51,459,Sí,1
Tomates,"Cuesta de Bernardo Nogueira 21
Zamora, 12254",89,632,Sí,3
Tomates,"Cañada Raimundo Carbajo 93 Puerta 6 
Murcia, 22705",53,657,Sí,2
Tomates,"Glorieta David Planas 57
Huesca, 01000",69,917,Sí,8
Tomates,"Cuesta de Adalberto Carro 3 Puerta 4 
Las Palmas, 05120",68,796,Sí,4
Tomates,"Pasadizo de Joaquina Saldaña 62
Huesca, 33850",22,645,Sí,2
Tomates,"C. Asunción Herrera 78
Huesca, 50062",29,588,Sí,4
Tomates,"Pasadizo Lupe Sosa 41 Puerta 4 
Barcelona, 11959",49,345,No,3
Tomates,"Ronda Juliana Ballester 70 Piso 2 
Soria, 43797",99,584,No,1
Tomates,"Alameda Lupe Contreras 53
Navarra, 19830",21,197,Sí,6
Tomates,"Plaza Azeneth Romero 2
Guipúzcoa, 18563",95,630,Sí,7
Tomates,"Callejón Lisandro Castelló 48
Guipúzcoa, 38142",64,245,No,1
Tomates,"Camino de Valeria Lloret 2
Huelva, 08906",58,636,Sí,1
Tomates,"Avenida de Aurelio Velasco 9
Málaga, 15672",22,658,No,2
Tomates,"C. de Violeta Redondo 22 Puerta 8 
Segovia, 07651",49,537,Sí,3
Tomates,"Alameda de Jesús Cantero 67 Piso 5 
Girona, 39140",44,937,No,4
Tomates,"Camino Evaristo Beltran 442 Apt. 67 
Tarragona, 31542",51,386,Sí,1
Tomates,"Ronda de África Bou 93 Piso 2 
Guadalajara, 03357",91,718,No,2
Tomates,"Via de Fortunata Mateo 97
Zamora, 23383",3,789,Sí,7
Tomates,"Paseo Albino Garrido 392
Cantabria, 49872",4,303,Sí,1
Tomates,"Urbanización Zaida Roselló 89
Cuenca, 23000",44,546,Sí,6
Tomates,"Avenida Maximiano Mur 894 Piso 4 
Granada, 02472",46,258,Sí,5
Tomates,"C. Anacleto Trujillo 2
Salamanca, 37604",67,298,No,8
Tomates,"Via de Evita Perea 16 Piso 3 
Navarra, 34775",73,102,No,1
Tomates,"Plaza Maite Viña 79
Ciudad, 10445",55,991,Sí,8
Tomates,"Calle de Bernabé Palma 1
Madrid, 09698",66,859,Sí,8
Tomates,"Avenida Calixto Heras 2
Sevilla, 38488",42,764,No,8
Tomates,"Cañada de Benigna Vives 8
Cantabria, 12643",70,432,No,2
Tomates,"Calle de Marc Oliver 47
Sevilla, 11986",38,605,No,2
Tomates,"C. de Basilio Ferrándiz 19 Puerta 5 
Badajoz, 11582",97,779,Sí,6
Tomates,"C. Ileana Corral 8 Puerta 3 
Granada, 25432",97,165,Sí,5
Tomates,"Paseo José María Castro 971 Piso 3 
Cádiz, 33713",57,668,Sí,1
Tomates,"Avenida Fortunata Abellán 4 Piso 3 
Las Palmas, 04265",87,290,Sí,4
Tomates,"Pasaje de Esperanza Pera 59
Las Palmas, 19116",77,223,Sí,4
Tomates,"Alameda Anabel Romero 468 Apt. 36 
La Rioja, 37534",50,650,No,1
Tomates,"C. de Vinicio Mir 39 Piso 5 
La Rioja, 36417",1,645,No,8
Tomates,"Callejón Valerio Villaverde 261 Piso 7 
Cuenca, 11526",51,271,Sí,4
Tomates,"Avenida Bautista Carretero 39 Puerta 6 
Cantabria, 24373",81,529,Sí,8
Tomates,"Cuesta Ariel Maldonado 98 Apt. 35 
Vizcaya, 35604",50,918,Sí,7
Tomates,"Via Paca Granados 1
Ciudad, 41436",30,799,No,6
Tomates,"Via Adolfo Batalla 14 Piso 3 
Palencia, 35037",21,614,Sí,4
Tomates,"Camino de Teodosio Cárdenas 880 Piso 3 
Ciudad, 17693",25,968,No,1
Tomates,"Pasaje de Rita Daza 97
Huelva, 41911",63,571,No,3
Tomates,"Rambla María Dolores Vélez 72
Badajoz, 40813",10,214,No,1
Tomates,"Vial Reina Castilla 4 Apt. 51 
Guadalajara, 06029",63,123,No,6
Tomates,"Alameda Cruz Samper 541
Ciudad, 48909",13,888,No,4
Tomates,"Calle Edu Robledo 86 Piso 0 
Vizcaya, 41552",81,990,Sí,2
Tomates,"Pasadizo Azahar Garcés 85
Cáceres, 45066",31,690,No,5
Tomates,"Calle Paloma Castellanos 12
Alicante, 20945",95,424,No,7
Tomates,"Alameda Fausto Bustamante 25
Málaga, 02803",33,751,No,5
Tomates,"Vial de Paz Alonso 55
Santa Cruz de Tenerife, 28496",25,119,No,2
Tomates,"Cuesta Erasmo Blanco 67 Puerta 7 
Palencia, 22090",64,151,Sí,4
Tomates,"Ronda Hernán Palacio 84
Cuenca, 07048",19,725,Sí,3
Tomates,"Paseo de Ramona Sarmiento 23 Puerta 8 
Alicante, 37929",100,236,Sí,2
Tomates,"Avenida de Constanza Castilla 664
Cádiz, 31811",82,250,No,7
Tomates,"Pasaje de Nazaret Manso 24
Palencia, 11961",34,1000,No,8
Tomates,"Cuesta Luis Ángel Mendoza 803
Baleares, 12348",61,580,No,4
Tomates,"Urbanización de Abilio Solé 77 Puerta 2 
Barcelona, 14146",64,657,Sí,7
Tomates,"Plaza Santiago Montes 991
Badajoz, 49205",85,660,Sí,7
Tomates,"Paseo Marcelino Diaz 37
Guadalajara, 30942",1,404,Sí,1
Tomates,"Ronda de Artemio Ropero 41 Puerta 1 
Granada, 51883",51,924,No,2
Tomates,"Acceso Armando Martinez 6
Cuenca, 05350",28,556,Sí,1
Tomates,"Callejón Soraya Ávila 66
Lugo, 42436",44,582,Sí,3
Tomates,"Via Rodrigo Ferrera 29 Piso 0 
Cáceres, 39979",78,309,Sí,6
Tomates,"Callejón de Rosaura Novoa 33
Ávila, 46808",47,104,No,2
Tomates,"Glorieta de Vidal Ureña 13 Apt. 06 
Granada, 25798",62,821,No,3
Tomates,"Cañada Cruz Blanes 73
Murcia, 05842",9,955,No,8
Tomates,"Rambla de Sonia Mariño 1 Apt. 23 
Ávila, 09999",27,530,No,2
Tomates,"Cuesta de Clímaco Benavides 98 Piso 1 
La Rioja, 10194",72,241,Sí,5
Tomates,"C. Rosa María Lloret 54 Apt. 38 
Segovia, 01501",94,185,No,3
Tomates,"Glorieta Alonso Gomis 38
Tarragona, 15359",89,976,No,4
Tomates,"Avenida de Blas Verdugo 94 Piso 4 
Alicante, 05335",82,650,Sí,6
Tomates,"C. de Zacarías Zaragoza 7 Puerta 7 
Lleida, 50428",91,209,Sí,2
Tomates,"Cañada Sebastián Mulet 512
Cádiz, 01733",88,654,Sí,3
Tomates,"Via de María Belén Otero 31 Piso 0 
Salamanca, 03444",76,184,Sí,1
Tomates,"Vial de Gregorio Madrigal 53
Santa Cruz de Tenerife, 27807",22,553,Sí,6
Tomates,"Pasadizo de Modesto Delgado 67
Zamora, 21095",32,984,No,7
Tomates,"Callejón Gonzalo Palma 98
Valladolid, 01024",99,456,No,6
Tomates,"Urbanización Nereida Viñas 56
Zaragoza, 35406",59,673,No,6
Tomates,"Plaza María Belén Casares 3
Cuenca, 13446",32,863,No,6
Tomates,"Avenida de Reynaldo Camino 990 Apt. 65 
Girona, 21212",83,364,Sí,3
Tomates,"Callejón Concepción Villalba 87 Puerta 5 
Álava, 20982",18,278,No,5
Tomates,"Vial de Dionisia Ibáñez 40 Puerta 4 
Ciudad, 42291",60,771,No,3
Tomates,"Glorieta de Pacífica Artigas 1
Navarra, 13989",99,505,Sí,2
